address,name,type,comment
0x01112E0C,epftmxtd,u16,Fuel_Temperature_Fueling_Max_Threshold [DEG_F] - [EPFTMXTD] Maximum threshold for fuel temperature fuel limiting
0x01112E0A,epftmntd,u16,Fuel_Temperature_Fueling_Min_Threshold [DEG_F] - [EPFTMNTD] Minimum temperature threshold for fuel temperature fuel limiting
0x01112E06,epftflic,u16,Fuel_Temperature_Fueling_Ramp_Rate [SEC] - [EPFTFLIC] Time to reach full derate w/ fuel temperature engine protect. fueling
0x01114304,epftryix,u16,Fuel_Temperature_Fueling_Restart_Index - [EPFTRYIX] Fuel temperature fueling restart severity index.
0x01112E10,epftflsd,u16,Fuel_Temperature_Fueling_Shutdown_Duration_Thres [SEC] - [EPFTFLSD] Threshold for fuel temperature fuel limiting to initiate shutdown
0x01112E20,epftflss,i16,Fuel_Temperature_Fueling_Shutdown_Severity_Thres [DEG_F] - [EPFTFLSS] Threshold for fuel temperature fuel limiting to initiate shutdown
0x0114C102,addffltp,i16,Fuel_Temperature_Global_Default [DEG_F] - [ADDFFLTP] Fuel_Temperature AD global default value
0x01103604,adfltphe,u16,Fuel_Temperature_High_Error - [ADFLTPHE] Fuel_Temperature High Error Indication
0x0114C104,adfltphl,u16,Fuel_Temperature_High_Limit [CNTS] - [ADFLTPHL] Fuel_Temperature high limit for the raw value
0x01103632,fuel_temperature_in_range_error,u16,Fuel_Temperature_In_Range_Error - Fuel temperature in-range error
0x018B2B00,fuel_temperature_init_default,u16,Fuel_Temperature_Init_Default - Raw or default init bit for the Fuel_Temperature sensor.
0x01115204,epftsamk,u16,Fuel_Temperature_Input_Mask - [EPFTSAMK] Mask for source of fuel temperature
0x01115200,epftsa,u32,Fuel_Temperature_Input_Source - [EPFTSA] Pointer to source of fuel temperature
0x01156000,fuel_temperature_is_refreshed,u16,Fuel_Temperature_Is_Refreshed - Fuel_Temperature raw data refreshed flag.
0x01103606,adfltple,u16,Fuel_Temperature_Low_Error - [ADFLTPLE] Fuel_Temperature Low Error Indication
0x0114C106,adfltpll,u16,Fuel_Temperature_Low_Limit [CNTS] - [ADFLTPLL] Fuel_Temperature low limit for the raw value
0x01151F0E,fuel_temperature_map,u16,Fuel_Temperature_Map - Fuel_Temperature mapping index to HW channel
0x0111520E,epftmxsa,u32,Fuel_Temperature_Max_Threshold_Pointer - [EPFTMXSA] Pointer to fuel temperature max threshold
0x0111520A,epftmnsa,u32,Fuel_Temperature_Min_Threshold_Pointer - [EPFTMNSA] Pointer to fuel temperature min threshold
0x01153300,adfltpod,u16,Fuel_Temperature_Override - [ADFLTPOD] Filtered value override bit for the Fuel_Temperature sensor.
0x01115218,epftpker,u16,Fuel_Temperature_Precrank_Error - [EPFTPKER] Fuel temperature system error detected before cranking in restart
0x0114C208,adflpz,u8,Fuel_Temperature_Priority - [ADFLPZ] Fuel_Temperature mux override priority
0x01112E04,epftrpdd,u16,Fuel_Temperature_RPM_Derate_Start_Duration [SEC] - [EPFTRPDD] Time from fuel temperature overlimit reached to start of RPM derate
0x01115208,epftrptm,u16,Fuel_Temperature_RPM_Duration [SEC] - [EPFTRPTM] Amount of time since fuel temperature failure was detected
0x01112E1C,epftrpfu,u16,Fuel_Temperature_RPM_Error - [EPFTRPFU] Fault index indicating Fuel temperature RPM error detected
0x01103620,fuel_temperature_rpm_error_active,u16,Fuel_Temperature_RPM_Error_Active - Fuel_Temperature_RPM_Error
0x01114312,epftrfet,u32,Fuel_Temperature_RPM_Fault_Elapse_Time [SEC] - [EPFTRFET] Total time fuel temperature. rpm fault has been active
0x0111431A,epftrpfg,u16,Fuel_Temperature_RPM_Fault_Log_Flag - [EPFTRPFG] Fault log recording flag for fuel temperature RPM
0x0111431C,epftrpin,u16,Fuel_Temperature_RPM_Fault_Log_Index - [EPFTRPIN] Index into EPF fault log for fuel temperature RPM
0x0111522A,epftrpsa,u32,Fuel_Temperature_RPM_Fault_Log_Pointer - [EPFTRPSA] Pointer to Fuel Temperature RPM Fault Log Data
0x01114302,epftrpix,u16,Fuel_Temperature_RPM_Index - [EPFTRPIX] Fuel temperature RPM severity index.
0x01106B12,epftrpen,u16,Fuel_Temperature_RPM_Limiting_Enable - [EPFTRPEN] Bit 1 of 0-15 Enables RPM limiting due to fuel temperature errors
0x01112E0E,epftrpll,i16,Fuel_Temperature_RPM_Lower_Limit [DEG_F] - [EPFTRPLL] Minimum threshold for fuel temperature RPM limiting
0x01115212,epftrlsa,u32,Fuel_Temperature_RPM_Lower_Limit_Pointer - [EPFTRLSA] Pointer to fuel temperature RPM limit threshold
0x01112E08,epftrpic,u16,Fuel_Temperature_RPM_Ramp_Rate [SEC] - [EPFTRPIC] Time to reach full derate w/ fuel temperature engine protection RPM f
0x01114306,epftrrix,u16,Fuel_Temperature_RPM_Restart_Index - [EPFTRRIX] Fuel temperature RPM restart severity index.
0x01112E12,epftrpsd,u16,Fuel_Temperature_RPM_Shutdown_Duration_Thres [SEC] - [EPFTRPSD] Threshold for fuel temperature RPM limiting to initiate shutdown
0x01112E22,epftrpss,i16,Fuel_Temperature_RPM_Shutdown_Severity_Thres [DEG_F] - [EPFTRPSS] Threshold for fuel temperature RPM limiting to initiate shutdown
0x0111521C,epftrscu,u16,Fuel_Temperature_RPM_Shutdown_Time_Count [SEC] - [EPFTRSCU] Amount of time over fuel temperature RPM shutdown threshold
0x01115220,epftrpwn,u16,Fuel_Temperature_RPM_Start_Warning_Time [SEC] - [EPFTRPWN] Time to start of warning after fuel temp RPM error declared
0x01193A0E,fuel_temperature_ratio_supply_id,u16,Fuel_Temperature_Ratio_Supply_ID - Fuel_Temperature mapping index to Sensor Supply ID
0x0114C200,adrwfltp,u16,Fuel_Temperature_Raw [CNTS] - [ADRWFLTP] Fuel_Temperature sampled raw value
0x0114C20A,fuel_temperature_raw_adjusted,u16,Fuel_Temperature_Raw_Adjusted [CNTS] - Fuel_Temperature adjusted raw value
0x01153400,adftrwod,u16,Fuel_Temperature_Raw_Override - [ADFTRWOD] Enable bit for the Fuel_Temperature sensor.
0x01152007,adflrwpz,u8,Fuel_Temperature_Raw_Priority - [ADFLRWPZ] Fuel_Temperature current raw override priority
0x0115290E,adftrwuv,u16,Fuel_Temperature_Raw_User_Value - [ADFTRWUV] Fuel_Temperature raw override user value
0x01106B12,epftryen,u16,Fuel_Temperature_Restart_Enable - [EPFTRYEN] Bit 3 of 0-15 Prevents restart at powerup when shutdn cnt > max shutd
0x01112E14,epftfsdy,u16,Fuel_Temperature_Shutdown_Delay [SEC] - [EPFTFSDY] Shutdown delay for fuel temperature shutdown
0x01106B12,epftsoen,u16,Fuel_Temperature_Shutdown_Enable - [EPFTSOEN] Bit 2 of 0-15 Enables shutdown on fuel temperature errors
0x01112E1E,epftwntm,u16,Fuel_Temperature_Shutdown_Warning_Time [SEC] - [EPFTWNTM] time duration to warn driver before shutdown due to fuel temperature
0x01112E16,epftsrrp,u16,Fuel_Temperature_Start_Monitor_RPM [RPM] - [EPFTSRRP] RPM threshold that must be crossed in order to log fuel temp fault
0x01112E18,epftsrtm,u16,Fuel_Temperature_Start_Monitor_Time [SEC] - [EPFTSRTM] Time threshold that must be crossed in order to log fuel temperature 
0x0114C202,aduffltp,i16,Fuel_Temperature_Unfiltered [DEG_F] - [ADUFFLTP] Fuel_Temperature raw value linearized but unfiltered
0x0114C206,aduofltp,i16,Fuel_Temperature_User_Value [DEG_F] - [ADUOFLTP] Fuel_Temperature Filtered Value User Value
0x01153100,adfltpxa,u16,Fuel_Temperature_X_Axis [CNTS] - [ADFLTPXA] Fuel_Temperature AD Breakpoint Table
0x0114C400,adfltpya,i16,Fuel_Temperature_Y_Axis [DEG_F] - [ADFLTPYA] Fuel_Temperature Lookup Output Table
0x01196652,fuel_tmptr_default,i16,Fuel_Tmptr_Default [DEG_F] - Fuel_Tmptr_Sensor global default value
0x01196650,fuel_tmptr_sensor,i16,Fuel_Tmptr_Sensor [DEG_F] - Fuel_Temperature raw value linearized and filtered
0x01196326,fuel_tmptr_status,u16,Fuel_Tmptr_Status - Oil Temperature Status
0x01196326,fuel_tmptr_status,u16,Fuel_Tmptr_Status - Oil Temperature Status
0x018B6C00,tifu,u32,Fuel_Used [GAL] - [TIFU] The fuel used by the engine during the current trip info execution cycle
0x01806A0A,fuel_with_hyst,u16,Fuel_With_Hyst [MM3S] - Final Fueling with hysteresis
0x01191C00,fuel_to_torque_fuel_axis,u16,Fuel_to_Torque_Fuel_Axis [MM3S] - Fuel_to_Torque_Fuel_Axis for fuel to torque conversions
0x01191D00,fuel_to_torque_rpm_axis,u16,Fuel_to_Torque_RPM_Axis [RPM] - Fuel_to_Torque_RPM_Axis for fuel to torque conversions
0x01191E00,fuel_to_torque_table,i16,Fuel_to_Torque_Table [FT*LB] - Fuel_to_Torque_Table containing resultant torques from fuel and speed
0x01104A0E,flafstfg,u16,Fueling_AFC_State_Detected - [FLAFSTFG] semaphore used to latch AFC events that occur between alpha execution
0x01105102,fsfnflst,u16,Fueling_Control_State - [FSFNFLST] Final fueling state
0x01105102,fsfnflst,u16,Fueling_Control_State - [FSFNFLST] Final fueling state
0x01105102,fsfnflst,u16,Fueling_Control_State - [FSFNFLST] Final fueling state
0x01105102,fsfnflst,u16,Fueling_Control_State - [FSFNFLST] Final fueling state
0x01105102,fsfnflst,u16,Fueling_Control_State - [FSFNFLST] Final fueling state
0x01105102,fsfnflst,u16,Fueling_Control_State - [FSFNFLST] Final fueling state
0x01105102,fsfnflst,u16,Fueling_Control_State - [FSFNFLST] Final fueling state
0x01105102,fsfnflst,u16,Fueling_Control_State - [FSFNFLST] Final fueling state
0x01105114,fueling_control_state_before_cbr,u16,Fueling_Control_State_Before_CBR - Final fueling state before combustion manager
0x01105114,fueling_control_state_before_cbr,u16,Fueling_Control_State_Before_CBR - Final fueling state before combustion manager
0x01105114,fueling_control_state_before_cbr,u16,Fueling_Control_State_Before_CBR - Final fueling state before combustion manager
0x01105114,fueling_control_state_before_cbr,u16,Fueling_Control_State_Before_CBR - Final fueling state before combustion manager
0x01105114,fueling_control_state_before_cbr,u16,Fueling_Control_State_Before_CBR - Final fueling state before combustion manager
0x01105114,fueling_control_state_before_cbr,u16,Fueling_Control_State_Before_CBR - Final fueling state before combustion manager
0x01105114,fueling_control_state_before_cbr,u16,Fueling_Control_State_Before_CBR - Final fueling state before combustion manager
0x01105114,fueling_control_state_before_cbr,u16,Fueling_Control_State_Before_CBR - Final fueling state before combustion manager
0x018B2C00,fueling_control_state_saved,u16,Fueling_Control_State_Saved - Value of Fueling_Control_State before key-off or before watchdog error
0x0110B400,epflixrt,u16,Fueling_Index_Ramp_Rate [SEC] - [EPFLIXRT] Time to reach full derate during engine protection fueling fault
0x01104A10,fslsstfg,u16,Fueling_LSG_State_Detected - [FSLSSTFG] semaphore used to latch LSG events that occur between alpha execution
0x0110B402,epflsrtm,u16,Fueling_Startup_Derate_Time [SEC] - [EPFLSRTM] PERIOD OF TIME AFTER POWERUP DURING WHICH NO OIL PRES FAULTS
0x0112CE00,fstqya,u16,Fueling_To_Torque_Translation_Table [FT*LB] - [FSTQYA] Torque Breakpoints used for translating to fuel
0x0112CD00,fstqxa,u16,Fueling_To_Torque_Translation_X_Axis [MM3S] - [FSTQXA] % Fuel Units related to torque breakpoints
0x01FFFF00,group_frequency_throttle,undefined,GROUP_Frequency_Throttle - Frequency Throttle
0x01119502,gr_constant,u16,GR_Constant - GEAR RATIO CONSTANT
0x018B8906,gear_down_active,u16,Gear_Down_Active - Flag indicating if gear down is currently active
0x018B8B00,gear_down_gear_ratio,u16,"Gear_Down_Gear_Ratio - Tool entered value of gear down gear ratio, down from top gear"
0x01106C00,gear_ratio,u16,Gear_Ratio - UNFILTERED TRANSMISSION GEAR RATIO
0x01119500,gear_ratio_adj_size,u16,Gear_Ratio_Adj_Size - Size of gear ratio adjustable parameters
0x01106D06,gear_ratio_filter_constant,u16,Gear_Ratio_Filter_Constant - TIME CONSTANT OF THE FILTER USED IN THE GEAR RATIO CALCULATIONS
0x01106D10,gear_ratio_final_fueling,u16,Gear_Ratio_Final_Fueling [MM3S] - Fueling used to determine Gear_Ratio_When_Loaded
0x01106D18,gear_ratio_fraction_tolerance,u16,Gear_Ratio_Fraction_Tolerance - tolerance for determining out of gear
0x01106D04,gear_ratio_max_limit,u16,Gear_Ratio_Max_Limit - Maximum gear ratio limit above which out of gear is true
0x01106D02,gear_ratio_min_limit,u16,Gear_Ratio_Min_Limit - Minimum gear ratio limit below which out of gear is true
0x01106D14,gear_ratio_oog_filter_constant,u16,Gear_Ratio_OOG_Filter_Constant - Gear Ratio Filter Constant while OOG
0x01106D16,gear_ratio_oog_tolerance,u16,Gear_Ratio_OOG_Tolerance - Tolerance for remaining OOG
0x01106D00,gear_ratio_tolerance,u16,Gear_Ratio_Tolerance - Tolerance used to determine an out of gear condition
0x01106C0A,gear_ratio_when_loaded,u16,Gear_Ratio_When_Loaded - Gear Ratio determined when in gear and at high load
0x01160908,gen_diag_batt_volt_high_threshold,u16,Gen_Diag_Batt_Volt_High_Threshold [VOLT] - High battery voltage threshold used by global monitor dis
0x01160906,gen_diag_batt_volt_low_threshold,u16,Gen_Diag_Batt_Volt_Low_Threshold [VOLT] - Low battery voltage threshold used by global monitor dis
0x01160A03,gen_diag_battery_voltage_in_range,u8,Gen_Diag_Battery_Voltage_In_Range - Indicates battery voltage is in range for general diagnostics
0x0110363E,gen_diag_low_battery_voltage_error,u16,Gen_Diag_Low_Battery_Voltage_Error - Indicates a low battery voltage error for OBD monitor use
0x018ADB0E,global_road_speed_maximum,u16,Global_Road_Speed_Maximum [MPH] - this is the absolute maximum reference road speed
0x0111891C,governor_no_fuel_fueling,u16,Governor_No_Fuel_Fueling [MM3S] - MAXIMUM FUELING VALUE THAT DOES NOT INJECT FUEL.
0x01FFFF00,_4d_fuel,undefined,Group_4D_FUELING - [_4D_FUEL] 4-D FUELING INFORMATION
0x01FFFF00,_4d_time,undefined,Group_4D_TIMING - [_4D_TIME] 4-D TIMING INFORMATION
0x01FFFF00,tcifgr,u16,Group_4WG_MGR - [TCIFGR] 4 step WG controler informations/
0x01FFFF00,acc_int2,undefined,Group_ACCELERATOR_INTERLOCK2 - [ACC_INT2] Accelerator Interlock Parameters
0x01FFFF00,afc,undefined,Group_AFC - [AFC] AFC FUELING INFORMATION
0x01FFFF00,aircomp7,undefined,Group_AIR_COMPRESSOR_7 - [AIRCOMP7] Group containing electronic constants for Smart Air Compressor
0x01FFFF00,alphadet,undefined,Group_ALPHADET - [ALPHADET] ALPHA DETERMINATION
0x01FFFF00,alt_lim,undefined,Group_ALT_LIM - [ALT_LIM] ALTITUDE DERATE GROUP
0x01FFFF00,group_amb_lim,undefined,Group_AMB_LIM - Ambient Pressure Control
0x01FFFF00,as_gov,undefined,Group_AS_GOV - [AS_GOV] ALL SPEED GOVERNOR
0x01FFFF00,aux_drvr,undefined,Group_AUX_DRVR - [AUX_DRVR] AUX. DRIVER OUTPUT GROUP
0x01FFFF00,accnoise,undefined,Group_Accel_Noise_Control - [ACCNOISE] Acceleration Noise Control Group
0x01FFFF00,atgrp00,undefined,Group_Anti_Theft - [ATGRP00] Anti-Theft Parameters
0x01FFFF00,atgrp07,undefined,Group_Anti_Theft_7 - [ATGRP07] Anti-Theft Interlock Parameters
0x01FFFF00,apl_adj,undefined,Group_Application_Adjustable_Parameters - [APL_ADJ] Application Adjustable Parameters
0x01FFFF00,group_automatic_transmission,undefined,"Group_Automatic_Transmission - LDA Controls Specific, Automatic Transmission Control (48RE, etc.)"
0x01FFFF00,cam_sync,undefined,Group_CAM_SYNC - [CAM_SYNC] CAM SYNCHRONIZATION GROUP
0x01FFFF00,cc_ar,undefined,Group_CC_AR - [CC_AR] CRUISE CONTROL / AUTO RESUME
0x01FFFF00,cc_eb1,undefined,Group_CC_EB_1 - [CC_EB1] Cruise Control / Engine Brake
0x01FFFF00,cc_eb2,undefined,Group_CC_EB_2 - [CC_EB2] Cruise Control / Engine Brake
0x01FFFF00,cc_rsg02,undefined,Group_CC_RSG_2 - [CC_RSG02] CRUISE CONTROL / ROAD SPEED GOVERNOR
0x01FFFF00,cc_rsg04,undefined,Group_CC_RSG_4 - [CC_RSG04] CRUISE CONTROL / ROAD SPEED GOVERNOR
0x01FFFF00,cc_rsg05,undefined,Group_CC_RSG_5 - [CC_RSG05] CRUISE CONTROL / ROAD SPEED GOVERNOR
0x01FFFF00,group_chry_veh,undefined,Group_CHRY_VEH - CHRYSLER VEHICLE
0x01FFFF00,code,undefined,Group_CODE - [CODE] CODE SEGMENTS
0x01FFFF00,ahifgr,u16,Group_COMB_MGR - [AHIFGR] Combustion Manager informations.
0x01FFFF00,group_cot,u16,Group_COT - Group definition for Compressor_outlet_temperature_estionation.
0x01FFFF00,cranking,undefined,Group_CRANKING - [CRANKING] ENGINE STARTUP FUNCTION INFORMATION
0x01FFFF00,group_ctirm,undefined,Group_CTIRM - Coolant temp in-range monitor
0x01FFFF00,cylprs05,undefined,Group_CYLPRS_5 - [CYLPRS05] CYLINDER PRESSURE MAINTENANCE
0x01FFFF00,group_charge_manager,undefined,Group_Charge_Manager - Charge Manager
0x01FFFF00,group_cylinder_balance,undefined,Group_Cylinder_Balance - Cylinder Balancing Calibrations
0x01FFFF00,group_cylinder_fueling,undefined,Group_Cylinder_Fueling - Group definition for Cylinder Fueling
0x01FFFF00,datacoll,undefined,Group_DATACOLL - [DATACOLL] DATA COLLECTOR DATA
0x01FFFF00,datacom5,undefined,"Group_DATACOM5 - [DATACOM5] SERIAL DATALINK INFORMATION - DATA, PERFORMANCE CONTROL"
0x01FFFF00,datacom6,undefined,"Group_DATACOM6 - [DATACOM6] SERIAL DATALINK INFORMATION - DATA, SYSTEM CONTROL"
0x01FFFF00,datacom7,undefined,"Group_DATACOM7 - [DATACOM7] SERIAL DATALINK INFORMATION - DATA, INSTALLATION TRIM"
0x01FFFF00,datacom8,undefined,"Group_DATACOM8 - [DATACOM8] SERIAL DATALINK INFORMATION - DATA, APPLICATION CONTROL"
0x01FFFF00,dcmn,undefined,Group_DC_Mon - [DCMN] DUTY CYCLE MONITOR
0x01FFFF00,diagnose,undefined,Group_DIAGNOSE - [DIAGNOSE] DIAGNOSTIC TABLE DATA STRUCTURES
0x01FFFF00,dig_sig,undefined,Group_DIG_SIG - [DIG_SIG] DIGITAL SIGNAL CONDITIONING DATA
0x01FFFF00,dontknow,undefined,Group_DONTKNOW - [DONTKNOW] UNKNOWN SOFTWARE VALUES
0x01FFFF00,doub_pul,undefined,Group_DOUB_PUL - [DOUB_PUL] DOUBLE PULSE CALIBRATIONS
0x01FFFF00,drvrwd07,undefined,Group_DR_7 - [DRVRWD07] DRIVER REWARD TRIMS AND DATA
0x01FFFF00,ecmrun,undefined,Group_ECMRUN - [ECMRUN] ECM RUNTIME INFORMATION
0x01FFFF00,ecm_hw,undefined,Group_ECM_HW - [ECM_HW] ECM Hardware Group
0x01FFFF00,ecm_sdwn,undefined,Group_ECM_SDWN - [ECM_SDWN] POWERUP AND POWER DOWN DATA
0x01FFFF00,group_edf_7,undefined,Group_EDF_7 - Engine data files enable and power-downs
0x01FFFF00,group_egr,u16,Group_EGR - Group definition for EGR Control Manager.
0x01FFFF00,group_egr_exhaust,undefined,Group_EGR_Exhaust - Group for EGR_Exhaust feature
0x01FFFF00,group_egr_flow,undefined,Group_EGR_FLOW - EGR Flow INFORMATION
0x01FFFF00,group_egr_fault,u16,Group_EGR_Fault - Group definition for EGA electrical faults processing
0x01FFFF00,group_egr_valve_manager,undefined,Group_EGR_Valve_Manager - EGR valve related information
0x01FFFF00,group_emm,u16,Group_EMM - Group definition for EMission Manager.
0x01FFFF00,engbrk02,undefined,Group_ENGBRK_2 - [ENGBRK02] ENGINE BRAKE INFORMATION
0x01FFFF00,engbrk05,undefined,Group_ENGBRK_5 - [ENGBRK05] ENGINE BRAKE INFORMATION - PERFORMANCE CONTROL
0x01FFFF00,engprot7,undefined,Group_ENG_PROT_7 - [ENGPROT7] ENGINE PROTECTION CALIBRATIONS AND DATA
0x01FFFF00,engprot8,undefined,Group_ENG_PROT_8 - [ENGPROT8] ENGINE PROTECTION CALIBRATIONS AND DATA
0x01FFFF00,eng_spd,undefined,Group_ENG_SPD - [ENG_SPD] ENGINE POSITION SENSOR DATA
0x01FFFF00,group_eng_strt_7,undefined,Group_ENG_STRT_7 - INTEGRATED IDLE MANAGEMENT
0x01FFFF00,group_eng_strt_8,undefined,Group_ENG_STRT_8 - INTEGRATED IDLE MANAGEMENT
0x01FFFF00,group_eoi_limit,undefined,Group_EOI_LIMIT - EOI limit information
0x01FFFF00,group_eq_throttle,undefined,Group_EQ_THROTTLE - Equivalent Throttle
0x01FFFF00,esp_08,undefined,Group_ESP_8 - [ESP_08] ELECTRONIC SMART POWER GROUP - VEHICLE CONTROL DATA
0x01FFFF00,fan_drv,undefined,Group_FAN_DRV - [FAN_DRV] FAN CLUTCH DRIVER INFORMATION
0x01FFFF00,fuelctrl,undefined,Group_FUELING_CTRL - [FUELCTRL] FINAL FUELING INFORMATION
0x01FFFF00,fuelrate,undefined,Group_FUELRATE - [FUELRATE] FUEL DELIVERY DATA
0x01FFFF00,group_fuel_injection,undefined,Group_FUEL_INJECTION - Fuel injection information
0x01FFFF00,group_fuel_pressure_control,undefined,Group_FUEL_PRESSURE_CONTROL - Fuel pressure control information
0x01FFFF00,gaintrim,undefined,Group_GAIN_TRIM - [GAINTRIM] Speed Governors Trims GROUP
0x01FFFF00,grat_oog,undefined,Group_GRAT_OOG - [GRAT_OOG] GEAR RATIO
0x01FFFF00,hsggrgs,undefined,Group_HSG_GR_Gain - [HSGGRGS] HSG Gear Ratio Gain Scheduling
0x01FFFF00,hs_gov,undefined,Group_HS_GOV - [HS_GOV] HIGH SPEED GOVERNOR INFORMATION
0x01FFFF00,group_hybrid_governor,undefined,Group_Hybrid_Governor - Hybrid Governor
0x01FFFF00,group_iah,undefined,Group_IAH - Intake Air Heater
0x01FFFF00,idle_d02,undefined,Group_IDLE_D02 - [IDLE_D02] Group containing electronic constants for Idle Shutdown
0x01FFFF00,idle_d08,undefined,Group_IDLE_D08 - [IDLE_D08] Group containing application specific constants for Idle Shutdown
0x01FFFF00,idle_val,undefined,Group_IDLE_VAL - [IDLE_VAL] COMMANDED THROTTLE PARAMETERS
0x01FFFF00,group_iims_8,undefined,Group_IIMS_8 - INTEGRATED IDLE MANAGEMENT
0x01FFFF00,irdg,undefined,Group_IN_RANGE_DIAGNOSE - [IRDG] SENSOR IN RANGE DIAGNOSTIC DATA
0x01FFFF00,group_j1850,undefined,Group_J1850 - J1850 DATALINK
0x01FFFF00,lamp_con,undefined,Group_LAMP_CON - [LAMP_CON] LAMP_CONTROL
0x01FFFF00,limp_hm,undefined,Group_LIMP_HOME - [LIMP_HM] LIMP HOME FUELING GROUP
0x01FFFF00,lsgvgnsd,undefined,Group_LSGVGNSD - [LSGVGNSD] LOW SPEED GOVERNOR GAIN SCHEDULING GROUP
0x01FFFF00,ls_gov,undefined,Group_LS_GOV - [LS_GOV] LOW SPEED GOVERNOR INFORMATION
0x01FFFF00,group_main_soi,undefined,Group_MAIN_SOI - Main_SOI parameters. For echo specific timing algorithms.
0x01FFFF00,mastslav,undefined,Group_MASTSLAV - [MASTSLAV] Master/Slave Group
0x01FFFF00,group_misfire_monitor,undefined,Group_MISFIRE_MONITOR - Misfire Monitor variables.
0x01FFFF00,mux_err,undefined,Group_MUX_ERR - [MUX_ERR] Multiplexing Errors
0x01FFFF00,mux_para,undefined,Group_MUX_PARA - [MUX_PARA] Multiplexing Parameters
0x01FFFF00,ocm_08,undefined,Group_Maintenance_Monitor_8 - [OCM_08] Maintenance Monitor Group
0x01FFFF00,group_max_torque,undefined,Group_Max_Torque - Max Torque at Current Conditions parameters
0x01FFFF00,noload_f,undefined,Group_No_Load_Fueling - [NOLOAD_F] No load fueling Group
0x01FFFF00,ocm_07,undefined,"Group_OCM_07 - [OCM_07] Oil Change Monitor (OCM) parameters, subfile 07"
0x01FFFF00,group_pilot_quantity,undefined,Group_PILOT_QUANTITY - Fuel heater information
0x01FFFF00,group_pilot_soi,undefined,Group_PILOT_SOI - Fuel heater information
0x01FFFF00,ptp_07,undefined,Group_POWERTRAIN_PROTECTION_8 - [PTP_07] Group containing electronic constants for Powertrain Protection
0x01FFFF00,prgshft2,undefined,Group_PROGSHFT_2 - [PRGSHFT2] PROGRESSIVE SHIFT GROUP
0x01FFFF00,prog_pwr,undefined,Group_PROG_PWR - [PROG_PWR] Group Identifier for Programmable Power feature
0x01FFFF00,pto,undefined,Group_PTO - [PTO] PTO CALIBRATIONS AND OUTPUTS
0x01FFFF00,pto_07,undefined,Group_PTO_07 - [PTO_07] PTO CALIBRATIONS AND OUTPUTS IN SUBFILE 07
0x01FFFF00,rtc,undefined,Group_RTC - [RTC] Real Time Clock Parameters
0x01FFFF00,group_residual_mass,undefined,Group_Residual_Mass - Group for residual mass parameters
0x01FFFF00,group_sci,undefined,Group_SCI - Chrysler SCI Group Record
0x01FFFF00,sensor,undefined,Group_SENSOR - [SENSOR] SENSOR GOUP INFORMATION FOR ALL CHANNELS
0x01FFFF00,sol_ctrl,undefined,Group_SOL_CTRL - [SOL_CTRL] INJECTOR CONTROL DATA
0x01FFFF00,ss_am_av,u16,Group_SS_AM_AV - [SS_AM_AV] Steady State Ambient Timing Advance
0x01FFFF00,ss_am_lm,u16,Group_SS_AM_LM - [SS_AM_LM] Steady State Ambient Fueling Derate
0x01FFFF00,swnsys06,undefined,Group_SWNSYS_6 - [SWNSYS06] DATA  REQUIRED FOR USE BY THE SYSTEMS OR SOFTWARE GROUP
0x01FFFF00,swnsys08,undefined,Group_SWNSYS_8 - [SWNSYS08] DATA  REQUIRED FOR USE BY THE SYSTEMS OR SOFTWARE GROUP
0x01FFFF00,group_starter_lockout,undefined,Group_Starter_Lockout - STARTER LOCKOUT
0x01FFFF00,timectrl,undefined,Group_TIMING_CTRL - [TIMECTRL] Timing Selection Information
0x01FFFF00,tooltrim,undefined,Group_TOOLTRIM - [TOOLTRIM] Group used to gather field adjusted data
0x01FFFF00,tool_adj,undefined,Group_TOOL_ADJ - [TOOL_ADJ] Tool Adjustable Parameters
0x01FFFF00,tripinfo,undefined,Group_TRIPINFO - [TRIPINFO] TRIP INFORMATION SYSTEM GROUP
0x01FFFF00,trip47_7,undefined,Group_TRIP_47_7 - [TRIP47_7] Group No. 47 for trip information
0x01FFFF00,group_tsmon,undefined,Group_TSMON - Thermostat Monitor
0x01FFFF00,ts_ct_lm,u16,Group_TS_CT_LM - [TS_CT_LM] Transient Coolant Temperature Fueling Derate
0x01FFFF00,ss_ct_rt,u16,Group_TS_CT_RT - [SS_CT_RT] Transient Coolant Temperature Timing Retard
0x01FFFF00,tbchgr,u16,Group_TURBO - [TBCHGR] Turbocharger related informations
0x01FFFF00,group_tire_wear,undefined,Group_Tire_Wear - Tire Wear Parameters
0x01FFFF00,tool_lim,undefined,Group_Tool_Limit - [TOOL_LIM] Service Tools Adjustable Parameter Limits
0x01FFFF00,trip_adj,undefined,Group_Trip_Tool_Adj - [TRIP_ADJ] Trip Info adjustable parameter
0x01FFFF00,group_vgt,undefined,Group_VGT - Variable Geometry Turbocharger Feature
0x01FFFF00,vscalc02,undefined,Group_VSCALC_2 - [VSCALC02] ROAD SPEED DATA
0x01FFFF00,vscalc06,undefined,Group_VSCALC_6 - [VSCALC06] ROAD SPEED DATA
0x01FFFF00,vss_tamp,undefined,Group_VSS_TAMPER - [VSS_TAMP] VSS Anti-Tampering
0x01FFFF00,zero_vss,undefined,Group_ZERO_VSS - [ZERO_VSS] ZERO VSS RPM LIMITING GROUP
