address,name,type,comment,length,calterm_type,unit,data_pattern
0x008070D8,rpm_to_reach_before_for_water_in_fuel_errors_0_8000,word,"RPM TO REACH BEFORE FOR WATER IN FUEL ERRORS",2,0,RPM,parameter
0x008070DA,delay_after_rpm_is_reached_before_water_in_fuel_errors_0_8000,word,"DELAY AFTER RPM IS REACHED BEFORE WATER IN FUEL ERRORS",2,0,RPM,parameter
0x008070DC,fault_when_epf_water_in_fuel_fuel_error_found_0_65535,word,"FAULT WHEN EPF WATER IN FUEL FUEL ERROR FOUND",2,0,NONE,parameter
0x008070DE,fault_when_epf_water_in_fuel_rpm_error_found_0_65535,word,"FAULT WHEN EPF WATER IN FUEL RPM ERROR FOUND",2,0,HEX,parameter
0x008070E0,time_duration_to_warn_driver_before_shutdown_due_to_water_in_f_0_65535,word,"TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO WATER IN F",2,0,SEC,parameter
0x008070E2,shutdown_severity_threshold_for_water_in_fuel_fueling_0_3,word,"SHUTDOWN SEVERITY THRESHOLD FOR WATER IN FUEL FUELING",2,0,NONE,parameter
0x008070E4,shutdown_severity_threshold_for_water_in_fuel_rpm_0_3,word,"SHUTDOWN SEVERITY THRESHOLD FOR WATER IN FUEL RPM",2,0,NONE,parameter
0x008070E8,start_duration_for_boost_pressure_fueling_derate_0_65535,word,"START DURATION FOR BOOST PRESSURE FUELING DERATE",2,0,SEC,parameter
0x008070EA,start_duration_for_boost_pressure_rpm_derate_0_65535,word,"START DURATION FOR BOOST PRESSURE RPM DERATE",2,0,SEC,parameter
0x008070EC,time_to_reach_full_derate_during_boost_press_eng_prote_1_256_65535_256,word,"TIME TO REACH FULL DERATE DURING BOOST PRESS ENG PROTE",2,0,SEC,parameter
0x008070EE,time_to_reach_full_derate_during_boost_press_eng_prote_1_256_65535_256,word,"TIME TO REACH FULL DERATE DURING BOOST PRESS ENG PROTE",2,0,SEC,parameter
0x008070F0,min_threshold_for_boost_pressure_fuel_limiting_0_100,word,"MIN THRESHOLD FOR BOOST PRESSURE FUEL LIMITING",2,0,INHG,parameter
0x008070F2,max_threshold_for_boost_pressure_fuel_limiting_0_100,word,"MAX THRESHOLD FOR BOOST PRESSURE FUEL LIMITING",2,0,INHG,parameter
0x008070F4,min_threshold_for_boost_fuel_pressure_rpm_limiting_0_65535,word,"MIN THRESHOLD FOR BOOST FUEL PRESSURE RPM LIMITING",2,0,NONE,parameter
0x008070F6,shutdown_duration_threshold_for_boost_pressure_fuel_0_65535,word,"SHUTDOWN DURATION THRESHOLD FOR BOOST_PRESSURE FUEL",2,0,SEC,parameter
0x008070F8,shutdown_duration_threshold_for_boost_pressure_rpm_0_65535,word,"SHUTDOWN DURATION THRESHOLD FOR BOOST_PRESSURE RPM",2,0,SEC,parameter
0x008070FA,shutdown_delay_for_boost_pressure_shutdown_0_255,word,"SHUTDOWN DELAY FOR BOOST PRESSURE SHUTDOWN",2,0,SEC,parameter
0x008070FC,rpm_to_reach_before_for_boost_pressure_errors_0_8000,word,"RPM TO REACH BEFORE FOR BOOST PRESSURE ERRORS",2,0,RPM,parameter
0x008070FE,delay_after_rpm_is_reached_before_boost_pressure_errors_0_8000,word,"DELAY AFTER RPM IS REACHED BEFORE BOOST PRESSURE ERRORS",2,0,RPM,parameter
0x008071DA,blank_spot_for_esdn_backwards_compatibility_0_0_1,word,"BLANK SPOT FOR ESDN BACKWARDS COMPATIBILITY",2,0,NONE,parameter
0x008071DC,fueling_value_above_which_wet_stack_timing_is_set_to_zero_0_100,word,"FUELING VALUE ABOVE WHICH WET STACK TIMING IS SET TO ZERO",2,0,MM3S,parameter
0x008074A0,pump_solenoid_errors_enabled_above_this_speed_0_to_5000,word,"PUMP SOLENOID ERRORS ENABLED ABOVE THIS SPEED",2,0,RPM,parameter
0x008074A2,max_allowable_sol_duration_when_fuel_command_is_zero_0_to_60,word,"MAX ALLOWABLE SOL DURATION WHEN FUEL COMMAND IS ZERO",2,0,DEG,parameter
0x008074A4,iat_error_is_disabled_below_this_speed_threshold_0_to_5000,word,"IAT ERROR IS DISABLED BELOW THIS SPEED THRESHOLD",2,0,RPM,parameter
0x008074A6,debounce_counts_for_iat_error_0_to_255,byte,"DEBOUNCE COUNTS FOR IAT ERROR",1,0,CNTS,parameter
0x008074A7,debounce_counts_for_pump_solenoid_errors_0_to_255,byte,"DEBOUNCE COUNTS FOR PUMP SOLENOID ERRORS",1,0,CNTS,parameter
0x008074A8,max_allowed_diff_betw_rpm_measured_in_ecm_and_pcm_0_to_5000,word,"MAX ALLOWED DIFF BETW RPM MEASURED IN ECM AND PCM",2,0,RPM,parameter
0x008074AA,fuel_limited_to_this_value_upon_vp44_fuel_valve_open_error_0_to_300,word,"FUEL LIMITED TO THIS VALUE UPON VP44_FUEL_VALVE_OPEN_ERROR",2,0,MM3S,parameter
0x008074AC,minumum_coolant_temperature_threshold_for_vp44_static_timin_50_to_255,word,"MINUMUM COOLANT TEMPERATURE THRESHOLD FOR VP44_STATIC_TIMIN",2,0,DEGF,parameter
0x008074AE,max_allowed_fuel_for_calibration_error_sanity_check_0_to_300,word,"MAX ALLOWED FUEL FOR CALIBRATION ERROR SANITY CHECK",2,0,MG/S,parameter
0x008074B0,max_allowed_rpm_for_calibration_error_sanity_check_0_to_5000,word,"MAX ALLOWED RPM FOR CALIBRATION ERROR SANITY CHECK",2,0,RPM,parameter
0x008074B2,max_allowed_timing_for_calibration_error_sanity_check_100_to_100,word,"MAX ALLOWED TIMING FOR CALIBRATION ERROR SANITY CHECK",2,0,DEG,parameter
0x008074B4,min_allowed_timing_for_calibration_error_sanity_check_100_to_100,word,"MIN ALLOWED TIMING FOR CALIBRATION ERROR SANITY CHECK",2,0,DEG,parameter
0x008074B6,engine_rpm_at_which_to_start_counting_112_messages_for_stuck_0_5000,word,"ENGINE RPM AT WHICH TO START COUNTING 112 MESSAGES FOR STUCK ",2,0,RPM,parameter
0x008074B8,max_allowed_timing_for_calibration_error_sanity_check_100_to_100,word,"MAX ALLOWED TIMING FOR CALIBRATION ERROR SANITY CHECK",2,0,DEG,parameter
0x008074BA,min_allowed_timing_for_calibration_error_sanity_check_100_to_100,word,"MIN ALLOWED TIMING FOR CALIBRATION ERROR SANITY CHECK",2,0,DEG,parameter
0x008074BC,debounce_for_missing_timing_sync_pulse_fault_detection_0_to_ff,byte,"DEBOUNCE FOR MISSING TIMING SYNC PULSE FAULT DETECTION",1,0,CNTS,parameter
0x008074BD,debounce_for_ecm_calibration_out_of_range_0_to_ff,byte,"DEBOUNCE FOR ECM CALIBRATION OUT OF RANGE",1,0,CNTS,parameter
0x008074BE,speed_threshold_for_high_speed_solenoid_error_debounce_0_to_5000,word,"SPEED THRESHOLD FOR HIGH SPEED SOLENOID ERROR DEBOUNCE.",2,0,RPM,parameter
0x008074C0,high_speed_debounce_counts_for_solenoid_error_0_to_255,byte,"HIGH SPEED DEBOUNCE COUNTS FOR SOLENOID ERROR.",1,0,CNTS,parameter
0x008074C1,high_speed_debounce_counts_for_iat_error_0_to_255,byte,"HIGH SPEED DEBOUNCE COUNTS FOR IAT ERROR.",1,0,CNTS,parameter
0x008074C2,speed_threshold_for_high_speed_iat_error_debounce_0_to_5000,word,"SPEED THRESHOLD FOR HIGH SPEED IAT ERROR DEBOUNCE.",2,0,RPM,parameter
0x008074C4,micro_fuel_error_disabled_below_this_threshold_0_to_5000,word,"MICRO FUEL ERROR DISABLED BELOW THIS THRESHOLD.",2,0,RPM,parameter
0x008074C6,micro_speed_error_disabled_below_this_threshold_0_to_5000,word,"MICRO SPEED ERROR DISABLED BELOW THIS THRESHOLD.",2,0,RPM,parameter
0x008074C8,time_after_key_on_that_start_inhibit_is_enabled_0_to_30,word,"TIME AFTER KEY-ON THAT START INHIBIT IS ENABLED.",2,0,SEC,parameter
0x008074CA,flag_to_enable_or_disable_start_inhibit_1_enable_inhibit_0_to_1,word,"FLAG TO ENABLE OR DISABLE START INHIBIT 1 = ENABLE INHIBIT",2,0,NONE,parameter
0x008074CC,idle_select_error_disabled_below_this_rpm_0_to_5000,word,"IDLE SELECT ERROR DISABLED BELOW THIS RPM",2,0,RPM,parameter
0x008074CE,low_pump_voltage_threshold_while_running_0_to_40,word,"LOW PUMP VOLTAGE THRESHOLD WHILE RUNNING",2,0,VOLT,parameter
0x008074D0,low_pump_voltage_threshold_while_cranking_0_to_40,word,"LOW PUMP VOLTAGE THRESHOLD WHILE CRANKING",2,0,VOLT,parameter
0x008074D2,pump_voltage_clear_threshold_while_running_0_to_40,word,"PUMP VOLTAGE CLEAR THRESHOLD WHILE RUNNING",2,0,VOLT,parameter
0x008074D4,pump_voltage_clear_threshold_while_cranking_0_to_40,word,"PUMP VOLTAGE CLEAR THRESHOLD WHILE CRANKING",2,0,VOLT,parameter
0x008078B4,IHPHTMZA,word,"CalTerm IHPHTMZA: IAH POSTHEAT TIME - Z MATRIX, POSTHEAT TIME",2,6,SEC,value
0x008079E2,the_transmission_pwm_scaling_from_load_to_duty_cycle_2_2,word,"THE TRANSMISSION PWM SCALING FROM LOAD TO DUTY CYCLE",2,0,%DC,parameter
0x008079E4,the_transmission_pwm_bias_from_load_to_duty_cycle_100_100,word,"THE TRANSMISSION PWM BIAS FROM LOAD TO DUTY CYCLE",2,0,%DC,parameter
0x008079E6,the_transmission_pwm_signal_dutycycle_maximum_value_high_time_0_100,word,"THE TRANSMISSION PWM SIGNAL DUTYCYCLE MAXIMUM VALUE(HIGH TIME).",2,0,%DC,parameter
0x008079E8,the_transmission_pwm_signal_dutycycle_minimum_value_high_time_0_100,word,"THE TRANSMISSION PWM SIGNAL DUTYCYCLE MINIMUM VALUE(HIGH TIME)",2,0,%DC,parameter
0x008079EA,the_load_point_at_which_the_kick_down_signal_activates_0_127,word,"THE LOAD POINT AT WHICH THE KICK DOWN SIGNAL ACTIVATES",2,0,%,parameter
0x008079EC,the_load_point_at_which_the_kick_down_signal_de_activates_0_127,word,"THE LOAD POINT AT WHICH THE KICK DOWN SIGNAL DE-ACTIVATES",2,0,%,parameter
0x008079EE,engine_speed_at_0_fuel_which_activates_kick_down_signal_0_8000,word,"ENGINE SPEED AT 0 %FUEL WHICH ACTIVATES KICK DOWN SIGNAL",2,0,RPM,parameter
0x008079F0,engine_speed_at_0_fuel_which_de_activates_kick_down_signal_0_8000,word,"ENGINE SPEED AT 0 %FUEL WHICH DE-ACTIVATES KICK DOWN SIGNAL",2,0,RPM,parameter
0x008079F2,droop_added_to_trans_speed_kick_down_which_activates_kick_d_400_400,word,"DROOP ADDED TO TRANS_SPEED_KICK_DOWN WHICH ACTIVATES KICK D",2,0,R/%F,parameter
0x008079F4,droop_added_to_trans_speed_kick_up_which_de_activates_kick_400_400,word,"DROOP ADDED TO TRANS_SPEED_KICK_UP WHICH DE-ACTIVATES KICK ",2,0,R/%F,parameter
0x008079F6,DRTXESLD,word,"CalTerm DRTXESLD: BELOW THIS ENGINE SPEED, LOAD INFO ALSO USED IN SPEED DROOP M",2,0,RPM,value
0x008079FA,minimum_boost_pressure_for_which_the_high_boost_error_can_be_log_0_100,word,"MINIMUM BOOST PRESSURE FOR WHICH THE HIGH BOOST ERROR CAN BE LOG",2,0,INHG,parameter
0x008079FC,minimum_time_at_a_high_boost_condition_before_setting_the_error_0_60,word,"MINIMUM TIME AT A HIGH BOOST CONDITION BEFORE SETTING THE ERROR",2,0,SEC,parameter
0x008079FE,hysteresis_duration_on_ac_compressor_clutch_0_3600,word,"HYSTERESIS DURATION ON AC COMPRESSOR CLUTCH",2,0,SEC,parameter
0x008080BC,HSPPCFXA,byte,CalTerm HSPPCFXA: SPEED ERROR AXIS OF COEFFICIENT TABLE FOR HSG DERIVATIVE GAIN,13,4,RPM,lookup
0x008080F4,HSITCFXA,byte,CalTerm HSITCFXA: SPEED ERROR AXIS OF COEFFICIENT TABLE FOR HSG INTEGRAL GAIN A,13,4,RPM,lookup
0x008081FA,JCHSODES,word,CalTerm JCHSODES: SPEED TO WHICH HSG REF SHOULD BE SET WHEN JCOMM HIGH IDLE,2,0,RPM,value
0x008081FC,number_of_timeouts_allowed_before_setting_j1xxx_link_not_fast_0_1000,word,"NUMBER OF TIMEOUTS ALLOWED BEFORE SETTING J1XXX_LINK_NOT_FAST",2,0,TM'S,parameter
0x008081FE,total_number_of_engine_brake_output_drivers_at_the_ecm_0_255,word,"TOTAL NUMBER OF ENGINE BRAKE OUTPUT DRIVERS AT THE ECM.",2,0,NONE,parameter
0x008082C0,LSPPCFXA,byte,CalTerm LSPPCFXA: SPEED ERROR AXIS OF COEFFICIENT TABLE FOR LSG DERIVATIVE GAIN,13,4,RPM,lookup
0x008082F8,LSITCFXA,byte,CalTerm LSITCFXA: SPEED ERROR AXIS OF COEFFICIENT TABLE FOR LSG INTEGRAL GAIN A,13,4,RPM,lookup
0x008084A2,the_can_cpu_interface_register_0_255,word,"THE CAN CPU INTERFACE REGISTER",2,0,NONE,parameter
0x008084A4,the_can_bus_configuration_register_0_255,word,"THE CAN BUS CONFIGURATION REGISTER",2,0,NONE,parameter
0x008084A6,the_can_bit_timing_0_register_0_255,word,"THE CAN BIT TIMING 0 REGISTER",2,0,NONE,parameter
0x008084A8,the_can_bit_timing_1_register_0_255,word,"THE CAN BIT TIMING 1 REGISTER",2,0,NONE,parameter
0x008084AA,the_can_extended_mask_0x0_0xffffffff,dword,"THE CAN EXTENDED MASK",4,0,HEX,parameter
0x008084AE,can_global_mask_0_65535,word,"CAN GLOBAL MASK",2,0,HEX,parameter
0x008084B0,mask_used_for_can_msg_object_15_0_ffffffff,dword,"MASK USED FOR CAN MSG OBJECT 15.",4,0,HEX,parameter
0x008084B4,can_number_of_engine_destination_specific_rx_objects_0_14,word,"CAN NUMBER OF ENGINE DESTINATION-SPECIFIC RX OBJECTS",2,0,HEX,parameter
0x008084B6,can_number_of_engine_destination_non_specific_rx_objects_0_14,word,"CAN NUMBER OF ENGINE DESTINATION NON-SPECIFIC RX OBJECTS",2,0,HEX,parameter
0x008084B8,can_number_of_retarder_destination_specific_rx_objects_0_14,word,"CAN NUMBER OF RETARDER DESTINATION-SPECIFIC RX OBJECTS",2,0,HEX,parameter
0x008084BA,can_number_of_retarder_destination_non_specific_rx_objects_0_14,word,"CAN NUMBER OF RETARDER DESTINATION NON-SPECIFIC RX OBJECTS",2,0,HEX,parameter
0x008084BC,number_of_valid_can_chip_message_objects_0_14,word,"NUMBER OF VALID CAN CHIP MESSAGE OBJECTS",2,0,HEX,parameter
0x008084BE,JCCNRXFT,dword,CalTerm JCCNRXFT: J1939 CAN RECEIVE MESSAGE FILTER,4,2,HEX,value
0x008084F8,the_ram_address_to_copy_from_when_reprogramming_the_boot_block_none,dword,"THE RAM ADDRESS TO COPY FROM WHEN REPROGRAMMING THE BOOT BLOCK",4,0,HEX,parameter
0x008084FC,the_flash_address_to_copy_to_when_reprogramming_the_boot_block_none,dword,"THE FLASH ADDRESS TO COPY TO WHEN REPROGRAMMING THE BOOT BLOCK",4,0,HEX,parameter
0x8086C2,param_scale_factor,word,Scaling reference,2,0,,data
0x8086E0,param_limit_value,word,Parameter limits,2,0,,threshold
0x8086E3,param_config_byte,byte,Configuration flags,1,0,,flag
0x008086F0,proprietary_load_threshold,word,Threshold for proprietary load status - determines 0xF0 vs 0xF4 status byte,2,0,,threshold
0x8086F6,param_ref_base,word,Parameter reference base (lookup table for param_lookup_1),2,0,,lookup
0x008088A0,max_alloved_fueling_0_100,word,"MAX. ALLOVED FUELING",2,0,MM3S,parameter
0x008088A2,min_allowed_fueling_0_100,word,"MIN. ALLOWED FUELING",2,0,MM3S,parameter
0x008088AC,reference_speed_change_const_0_1,word,"REFERENCE SPEED CHANGE CONST.",2,0,NONE,parameter
0x008088CC,PTGNQDTB,word,CalTerm PTGNQDTB: QUADRATIC DERIVATIVE GAIN ADJUSTMENT IN FUNCTION OF DROOP COMP.,2,5,NONE,value
0x008089A2,blank_spot_for_pwm_a_period_0_7,word,"BLANK SPOT FOR PWM_A_PERIOD",2,0,NONE,parameter
0x008089A4,priority_of_remote_throttle_feature_w_r_to_other_throttle_0_to_10,word,"PRIORITY OF REMOTE THROTTLE FEATURE W/R TO OTHER THROTTLE",2,0,NONE,parameter
0x008089A6,jcomm_reference_retarder_torque_reference_ret_torque_that_co_0_64255,word,"JCOMM REFERENCE RETARDER TORQUE REFERENCE RET TORQUE THAT CO",2,0,N-M,parameter
0x008089A8,limit_to_which_user_fueling_is_compared_to_determine_if_engine_0_100,word,"LIMIT TO WHICH USER FUELING IS COMPARED TO DETERMINE IF ENGINE",2,0,MM3S,parameter
0x008089AA,JCRDISRP,word,CalTerm JCRDISRP: JCOMM RETARDER SPEED AT IDLE -  RPM AT IDLE OF RETARDER CO,2,0,RPM,value
0x008089B2,jcomm_retarder_torque_at_idle_available_torque_that_retarder_0_125,word,"JCOMM RETARDER TORQUE AT IDLE   AVAILABLE TORQUE THAT RETARDER",2,0,%,parameter
0x008089B4,jcomm_retarder_torque_at_max_speed_available_torque_that_retar_0_125,word,"JCOMM RETARDER TORQUE AT MAX SPEED AVAILABLE TORQUE THAT RETAR",2,0,%,parameter
0x008089B6,jcomm_retarder_torque_at_pt_3_available_torque_that_retarder_0_125,word,"JCOMM RETARDER TORQUE AT PT 3   AVAILABLE TORQUE THAT RETARDER",2,0,%,parameter
0x008089B8,jcomm_retarder_torque_at_pt_4_available_torque_that_retarder_0_125,word,"JCOMM RETARDER TORQUE AT PT 4   AVAILABLE TORQUE THAT RETARDER",2,0,%,parameter
0x008089BA,JCMXEBRP,word,CalTerm JCMXEBRP: JCOMM MAX RETARDER SPEED MAXIMUM ALLOWED RPM OF RETARDER C,2,0,RPM,value
0x008089BE,maximum_time_between_tailshaft_pulses_allowed_before_vehicle_0_04_40,word,"MAXIMUM TIME BETWEEN TAILSHAFT PULSES ALLOWED BEFORE VEHICLE",2,0,SEC,parameter
0x008089C4,percent_gear_ratio_difference_used_to_detect_top_gear_and_gear_0_100,word,"PERCENT GEAR RATIO DIFFERENCE USED TO DETECT TOP GEAR AND GEAR",2,0,%,parameter
0x008089C6,engine_load_discriminator_for_transient_and_steady_state_condi_0_100,word,"ENGINE LOAD DISCRIMINATOR FOR TRANSIENT AND STEADY STATE CONDI",2,0,%,parameter
0x008089C8,the_rate_at_which_the_limit_speed_is_ramped_down_to_the_low_lim_0_10,word,"THE RATE AT WHICH THE LIMIT SPEED IS RAMPED DOWN TO THE LOW LIM",2,0,M/S,parameter
0x008089CC,load_needed_to_transition_to_higher_limit_speed_when_load_is_0_100,word,"%LOAD NEEDED TO TRANSITION TO HIGHER LIMIT SPEED WHEN LOAD IS ",2,0,%,parameter
0x008089D2,tool_low_lim_on_high_load_vehicle_speed_limits_non_top_ge_0_255_9961,word,"TOOL LOW LIM ON HIGH LOAD VEHICLE SPEED LIMITS NON TOP-GE",2,0,MPH,parameter
0x008089D8,tool_upp_lim_on_next_gd_delta_values_0_255_9961,word,"TOOL UPP LIM ON NEXT GD DELTA VALUES",2,0,MPH,parameter
0x008089DA,special_engine_monitor_broadcast_table_none,word,"SPECIAL ENGINE MONITOR BROADCAST TABLE",2,0,NONE,parameter
0x008091DC,none_none,word,"NONE",2,0,NONE,parameter
0x008091E0,request_to_strobe_set_0_then_set_1_fso_driver_0_1,byte,"REQUEST TO STROBE (SET 0 THEN SET 1) FSO DRIVER",1,0,HEX,parameter
0x008091E1,request_to_strobe_set_0_then_set_1_engine_braker_driver_0_1,byte,"REQUEST TO STROBE (SET 0 THEN SET 1) ENGINE BRAKER DRIVER",1,0,HEX,parameter
0x008091E2,request_to_strobe_set_0_then_set_1_cold_start_aid_1_driver_0_1,byte,"REQUEST TO STROBE (SET 0 THEN SET 1) COLD START AID 1 DRIVER",1,0,HEX,parameter
0x008091E3,request_to_strobe_set_0_then_set_1_cold_start_aid_2_driver_0_1,byte,"REQUEST TO STROBE (SET 0 THEN SET 1) COLD START AID 2 DRIVER",1,0,HEX,parameter
0x008091E4,request_to_strobe_set_0_then_set_1_ether_start_driver_0_1,word,"REQUEST TO STROBE (SET 0 THEN SET 1) ETHER START DRIVER",2,0,HEX,parameter
0x008091E6,coolant_level_low_switch_used_as_an_input_source_by_t_1_true_0_false,word,"COOLANT LEVEL LOW SWITCH USED AS AN INPUT SOURCE BY T",2,0,NONE,parameter
0x008091c4,fuel_limit_shutdown,word,Fuel limit during shutdown,2,0,,value
0x008091c6,high_rpm_fuel_limit,word,High RPM fuel control limit,2,0,,value
0x008091c8,low_rpm_fuel_protection_limit,word,Low RPM fuel protection limit,2,0,,value
0x008091ca,rpm_rate_limiter_output,word,RPM rate limiter output,2,0,,value
0x008091cc,rpm_rate_limited_value,word,RPM rate limited value,2,0,,value
0x008091ce,rpm_rate_secondary_calc,word,Secondary RPM rate calculation result,2,0,RPM,value
0x008091d0,rpm_state_accumulator,word,RPM state accumulator,2,0,,value
0x008091d2,high_rpm_fuel_accumulator,word,High RPM fuel accumulator,2,0,,value
0x008091d4,low_rpm_fuel_accumulator,word,Low RPM fuel accumulator,2,0,,value
0x008091d6,fuel_demand_before_limiting,word,Fuel demand saved before limiting,2,0,,value
0x008091da,rpm_threshold_exceeded_flag,word,Flag indicating RPM threshold was exceeded,2,0,,flag
0x008091de,rpm_control_override_flag,word,Override flag for RPM control logic,2,0,,flag
0x008091ea,engine_rpm_filtered,word,Filtered engine RPM value,2,0,,value
0x008092c6,load_percentage,word,Engine load percentage,2,0,,value
0x008096a0,retarder_input_flags,word,Retarder input mode flags,2,0,,flag
0x008096a6,throttle_position_value,word,Throttle position value,2,0,,value
0x008096a8,fuel_temp_protection_limit,word,Fuel temperature protection limit value,2,0,,value
0x008096aa,fuel_temp_protection_threshold_flag,word,Fuel temperature protection threshold flag,2,0,,flag
0x008096ac,fuel_limit_protection,word,Fuel limit from protection systems,2,0,,value
0x008096ae,fuel_limit_rpm_based,word,RPM-based fuel limit,2,0,,value
0x008096b6,boost_protection_state,word,Boost pressure protection state machine state,2,0,,state
0x008096ea,fuel_pressure_error,word,Fuel pressure error (setpoint - actual),2,0,,value
0x008096ec,fuel_pressure_delta,word,Fuel pressure delta for control loop,2,0,,value
0x008096f8,boost_pressure_setpoint,word,Boost pressure setpoint target,2,0,,value
0x008096fe,fuel_temp_validation_active_flag,word,Fuel temp validation active flag,2,0,,flag
0x010000A4,offset_used_to_obtain_calculated_pto_proportional_gain_0_0_2,word,"OFFSET USED TO OBTAIN CALCULATED PTO PROPORTIONAL GAIN",2,0,NONE,parameter
0x010000A6,slope_used_to_obtain_calculated_pto_proportional_gain_0_0_0_05,word,"SLOPE USED TO OBTAIN CALCULATED PTO PROPORTIONAL GAIN",2,0,1/R,parameter
0x010000AC,offset_used_to_adjust_droop_in_the_gain_adjust_calculation_of_0_4000,word,"OFFSET USED TO ADJUST DROOP IN THE GAIN ADJUST CALCULATION OF",2,0,RPM,parameter
0x010000AE,slope_multiplier_used_to_adjust_droop_in_the_gain_adjust_cal_30_40000,dword,"SLOPE MULTIPLIER USED TO ADJUST DROOP IN THE GAIN ADJUST CAL",4,0,RPM,parameter
0x010000B6,tool_asg_droop_min_throttle_for_switched_droop_2_adjust_0_00_50_00,word,"TOOL ASG DROOP MIN THROTTLE % FOR SWITCHED DROOP 2 ADJUST",2,0,%,parameter
0x010000B8,tool_asg_droop_max_throttle_for_switched_droop_2_adjus_0_00_100_00,word,"TOOL ASG DROOP MAX THROTTLE % FOR SWITCHED DROOP 2 ADJUS",2,0,%,parameter
0x010000BA,alternate_offset_used_to_adjust_droop_in_gain_adjust_calc_fo_0_4000,word,"ALTERNATE OFFSET USED TO ADJUST DROOP IN GAIN ADJUST CALC. FO",2,0,RPM,parameter
0x010000BC,alternate_slope_multiplier_used_to_adjust_droop_in_gain_adj_30_40000,dword,"ALTERNATE SLOPE MULTIPLIER USED TO ADJUST DROOP IN GAIN ADJ",4,0,RPM,parameter
0x010000C0,alternate_asg_reference_speed_for_0_throttle_input_0_3000,word,"ALTERNATE ASG REFERENCE SPEED FOR 0% THROTTLE INPUT",2,0,RPM,parameter
0x010000C2,alternate_asg_reference_speed_for_100_throttle_input_0_3000,word,"ALTERNATE ASG REFERENCE SPEED FOR 100% THROTTLE INPUT",2,0,RPM,parameter
0x010000C4,tool_asg_droop_min_throttle_for_switched_droop_3_adjust_0_00_50_00,word,"TOOL ASG DROOP MIN THROTTLE % FOR SWITCHED DROOP 3 ADJUST",2,0,%,parameter
0x010000C6,tool_asg_droop_max_throttle_for_switched_droop_3_adjus_0_00_100_00,word,"TOOL ASG DROOP MAX THROTTLE % FOR SWITCHED DROOP 3 ADJUS",2,0,%,parameter
0x010000C8,alternate_offset_used_to_adjust_droop_in_gain_adjust_calc_fo_0_4000,word,"ALTERNATE OFFSET USED TO ADJUST DROOP IN GAIN ADJUST CALC. FO",2,0,RPM,parameter
0x010000CA,alternate_slope_multiplier_used_to_adjust_droop_in_gain_adj_30_40000,dword,"ALTERNATE SLOPE MULTIPLIER USED TO ADJUST DROOP IN GAIN ADJ",4,0,RPM,parameter
0x010000CE,alternate_asg_reference_speed_for_0_throttle_input_0_3000,word,"ALTERNATE ASG REFERENCE SPEED FOR 0% THROTTLE INPUT",2,0,RPM,parameter
0x010000D0,alternate_asg_reference_speed_for_100_throttle_input_0_3000,word,"ALTERNATE ASG REFERENCE SPEED FOR 100% THROTTLE INPUT",2,0,RPM,parameter
0x010000D6,blank_spot_0_434_8,word,"BLANK_SPOT",2,0,%FU,parameter
0x010000DE,alternate_fueling_intercept_used_in_determining_hsg_droop_re_0_434_8,word,"ALTERNATE FUELING INTERCEPT USED IN DETERMINING HSG DROOP RE",2,0,MM3S,parameter
0x010000E4,alternate_fueling_intercept_used_in_determining_hsg_droop_re_0_434_8,word,"ALTERNATE FUELING INTERCEPT USED IN DETERMINING HSG DROOP RE",2,0,MM3S,parameter
0x010000E6,FSTHGVOP,word,CalTerm FSTHGVOP: USER INDICATOR FOR ENABLING AUTOMOTIVE GOVERNING THROUGH THROTTLE,2,0,NONE,value
0x010000E8,tool_previous_ecm_engine_time_for_offset_of_engine_total_0_99999_0,dword,"TOOL  PREVIOUS ECM ENGINE TIME FOR OFFSET OF ENGINE TOTAL ",4,0,HRS,parameter
0x010000EC,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x010000EE,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x010000F0,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x010000F2,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x010000FA,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x010000FC,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x010000FE,blank_spot_in_the_adjustable_parameters_h_file_none,word,"BLANK SPOT IN THE ADJUSTABLE_PARAMETERS.H FILE",2,0,NONE,parameter
0x010001A4,bit_f_user_override_enable_flag_for_the_diagnostic_test_enable_disable,word,"BIT F USER OVERRIDE ENABLE FLAG FOR THE DIAGNOSTIC TEST",2,0,NONE,parameter
0x010001A6,user_override_enable_flag_for_user_datalogger_switch_enable_disable,word,"USER OVERRIDE ENABLE FLAG FOR USER DATALOGGER SWITCH",2,0,NONE,parameter
