address,label_name,comment
0x00807fd8,default_how_often_samples_are_taken_for_ac_1_3000,DEFAULT HOW OFTEN SAMPLES ARE TAKEN FOR AC
0x00807fe2,how_often_samples_are_taken_for_ct_1_3000,HOW OFTEN SAMPLES ARE TAKEN FOR CT
0x00807fec,how_often_samples_are_taken_for_imt_1_3000,HOW OFTEN SAMPLES ARE TAKEN FOR IMT
0x0080800c,debounce_count_for_fpc_faults_none,DEBOUNCE COUNT FOR FPC FAULTS
0x0080801a,bitmap_indicating_when_a_feature_should_clamp_a_fueling_point_0_ffff,BITMAP INDICATING WHEN A FEATURE SHOULD CLAMP A FUELING POINT
0x0080801c,bitmap_indicating_which_algorithms_wish_to_set_rpms_0_15,BITMAP INDICATING WHICH ALGORITHMS WISH TO SET RPMS
0x0080801e,conversion_offset_of_line_converting_cubic_millimeter_fuel_to_0_100,CONVERSION OFFSET OF LINE CONVERTING CUBIC MILLIMETER FUEL TO 
0x00808020,constant_used_to_convert_fuel_delivery_rate_from_rpm_fuel_to_l_50_5000,CONSTANT USED TO CONVERT FUEL DELIVERY RATE FROM RPM%FUEL TO L
0x0080802a,gear_ratio_which_is_initialized_upon_power_up_0_1_16_00,GEAR RATIO WHICH IS INITIALIZED UPON POWER-UP
0x0080802e,time_delay_forced_for_rsg_override_for_mismatch_of_veh_and_en_0_100,TIME DELAY FORCED FOR RSG OVERRIDE FOR MISMATCH OF VEH. AND EN
0x00808034,blank_spot_0_1,BLANK SPOT
0x00808040,hsg_maximum_filtered_engine_speed_error_0_1000,HSG MAXIMUM FILTERED ENGINE SPEED ERROR
0x00808042,hsg_minimum_filtered_engine_speed_error_1000_0,HSG MINIMUM FILTERED ENGINE SPEED ERROR
0x00808044,hsg_maximum_integrator_fuel_output_0_100,HSG MAXIMUM INTEGRATOR FUEL OUTPUT
0x00808046,hsg_minimum_integrator_fuel_output_0_69_44,HSG MINIMUM INTEGRATOR FUEL OUTPUT
0x00808048,hsg_integrator_reset_value_used_to_adjust_integrator_under_def_0_100,HSG INTEGRATOR RESET VALUE USED TO ADJUST INTEGRATOR UNDER DEF
0x0080804a,engine_speed_below_which_the_hsg_integrator_is_reset_1000_1000,ENGINE SPEED BELOW WHICH THE HSG INTEGRATOR IS RESET
0x0080804c,engine_fueling_below_which_the_hsg_integrator_may_be_reset_0_100,ENGINE FUELING BELOW WHICH THE HSG INTEGRATOR MAY BE RESET
0x0080804e,hsg_integrator_preset_minimum_0_100,HSG INTEGRATOR PRESET MINIMUM
0x00808050,hsg_integrator_preset_maximum_0_100,HSG INTEGRATOR PRESET MAXIMUM
0x00808052,hsg_fueling_clamp_max_0_100,HSG FUELING CLAMP MAX
0x00808054,hsg_fueling_clamp_min_0_100,HSG FUELING CLAMP MIN
0x00808058,flag_to_enable_disable_the_hsg_derivative_gain_adjustment_scheme_0_1,FLAG TO ENABLE/DISABLE THE HSG DERIVATIVE GAIN ADJUSTMENT SCHEME
0x0080805a,flag_to_enable_disable_the_hsg_proportional_gain_adjustment_sche_0_1,FLAG TO ENABLE/DISABLE THE HSG PROPORTIONAL GAIN ADJUSTMENT SCHE
0x0080805c,flag_to_enable_disable_the_hsg_integral_gain_adjustment_scheme_0_1,FLAG TO ENABLE/DISABLE THE HSG INTEGRAL GAIN ADJUSTMENT SCHEME.
0x0080805e,hsg_pid_derivative_fueling_contribution_upper_limit_260_260,HSG PID DERIVATIVE FUELING CONTRIBUTION UPPER LIMIT
0x00808060,hsg_pid_derivative_fueling_contribution_lower_limit_260_260,HSG PID DERIVATIVE FUELING CONTRIBUTION LOWER LIMIT
0x00808062,hsg_pid_proportional_fueling_contribution_upper_limit_160_160,HSG PID PROPORTIONAL FUELING CONTRIBUTION UPPER LIMIT
0x00808064,hsg_pid_proportional_fueling_contribution_lower_limit_160_160,HSG PID PROPORTIONAL FUELING CONTRIBUTION LOWER LIMIT
0x00808066,hsg_integrator_reset_value_used_to_adjust_integrator_under_def_0_100,HSG INTEGRATOR RESET VALUE USED TO ADJUST INTEGRATOR UNDER DEF
0x00808110,filter_coefficient_1_from_hsg_lead_lag_dynamic_compensator_0_1,FILTER COEFFICIENT #1 FROM HSG LEAD/LAG DYNAMIC COMPENSATOR
0x00808112,filter_coefficient_2_from_hsg_lead_lag_dynamic_compensator_0_1,FILTER COEFFICIENT #2 FROM HSG LEAD/LAG DYNAMIC COMPENSATOR
0x00808114,filter_coefficient_used_by_hsg_lead_lag_compensator_for_no_filteri_0_1,FILTER COEFFICIENT USED BY HSG LEAD/LAG COMPENSATOR FOR NO-FILTERI
0x00808116,maximim_gear_ratio_value_for_permitting_hsg_lead_lag_comp_0_1_15_999,MAXIMIM GEAR RATIO VALUE FOR PERMITTING HSG LEAD/LAG COMP
0x00808118,hsg_acceleration_rate_threshold_for_transient_conditions_0_2540,HSG ACCELERATION RATE THRESHOLD FOR TRANSIENT CONDITIONS
0x0080811a,hsg_acceleration_reference_time_for_transient_conditions_0_10,HSG ACCELERATION REFERENCE TIME FOR TRANSIENT CONDITIONS
0x0080811c,hsg_speed_threshold_for_high_reference_speed_region_1400_5000,HSG SPEED THRESHOLD FOR HIGH REFERENCE SPEED REGION
0x00808120,hsg_engine_speed_error_filter_time_constant_for_high_ref_speed_c_0_1,HSG ENGINE SPEED ERROR FILTER TIME CONSTANT FOR HIGH REF SPEED C
0x00808126,hsg_speed_threshold_for_low_reference_speed_region_1400_5000,HSG SPEED THRESHOLD FOR LOW REFERENCE SPEED REGION
0x0080812a,hsg_engine_speed_error_filter_time_constant_for_low_ref_speed_co_0_1,HSG ENGINE SPEED ERROR FILTER TIME CONSTANT FOR LOW REF SPEED CO
0x00808132,hsg_engine_speed_error_filter_time_constant_for_transient_condit_0_1,HSG ENGINE SPEED ERROR FILTER TIME CONSTANT FOR TRANSIENT CONDIT
0x00808138,incremental_step_in_hsg_reference_used_when_reference_is_incre_0_300,INCREMENTAL STEP IN HSG REFERENCE USED WHEN REFERENCE IS INCRE
0x0080813a,blank_spot_in_hsg_calibration_0_0_1_0,BLANK SPOT IN HSG CALIBRATION
0x0080813c,blank_spot_in_hsg_calibration_0_0_1_0,BLANK SPOT IN HSG CALIBRATION
0x0080813e,maximum_allowable_fuel_that_may_be_used_to_determine_hsg_droop_0_100,MAXIMUM ALLOWABLE FUEL THAT MAY BE USED TO DETERMINE HSG DROOP
0x00808140,minimum_allowable_fuel_that_may_be_used_to_determine_hsg_droop_0_100,MINIMUM ALLOWABLE FUEL THAT MAY BE USED TO DETERMINE HSG DROOP
0x0080814a,blank_spot_0_20_255,BLANK SPOT 0
0x0080814e,blank_spot_1_true_false,BLANK SPOT 1
0x00808152,calibrated_engine_speed_limit_used_when_there_is_an_inj_f_1400_2100,CALIBRATED ENGINE SPEED LIMIT USED WHEN THERE IS AN INJ. F
0x00808154,time_that_elapses_after_injector_fault_detection_before_speed_d_0_30,TIME THAT ELAPSES AFTER INJECTOR FAULT DETECTION BEFORE SPEED D
0x00808156,ramp_rate_from_initial_derate_to_full_engine_speed_derate_on_i_0_100,RAMP RATE FROM INITIAL DERATE TO FULL ENGINE SPEED DERATE ON I
0x0080815a,global_default_for_engine_brake_0_100,GLOBAL DEFAULT FOR ENGINE BRAKE
0x0080815c,global_default_for_manual_fan_level_requested_fan_speed_0_100,GLOBAL DEFAULT FOR MANUAL FAN LEVEL (REQUESTED % FAN SPEED)
0x0080815e,jcomm_peak_fueling_ref_fuel_for_all_indicated_percent_peak_tor_0_100,JCOMM PEAK FUELING REF FUEL FOR ALL INDICATED PERCENT PEAK TOR
0x00808160,jcomm_reference_engine_torque_reference_engine_torque_that_c_0_64255,JCOMM REFERENCE ENGINE TORQUE REFERENCE ENGINE TORQUE THAT C
0x00808162,JC39P3RP,J1939 engine speed point 3 RPM in engine config map
0x00808164,JC39P4RP,J1939 engine speed point 4 RPM in engine config map
0x00808168,jcomm_fueling_value_at_idle_in_engine_config_message_when_tor_0_100,JCOMM FUELING VALUE AT IDLE IN ENGINE CONFIG. MESSAGE WHEN TOR
0x0080816a,jcomm_fueling_value_at_pt_3_in_engine_config_message_when_to_0_100,JCOMM FUELING VALUE AT PT. 3 IN ENGINE CONFIG. MESSAGE WHEN TO
0x0080816c,jcomm_fueling_value_at_pt_4_in_engine_config_message_when_to_0_100,JCOMM FUELING VALUE AT PT. 4 IN ENGINE CONFIG. MESSAGE WHEN TO
0x0080816e,jcomm_fueling_value_at_pt_5_in_engine_config_message_when_to_0_100,JCOMM FUELING VALUE AT PT. 5 IN ENGINE CONFIG. MESSAGE WHEN TO
0x00808170,jcomm_rpm_low_hp_pt_2_in_engine_config_when_torque_dera_0_8031_875,JCOMM RPM LOW HP PT. 2 IN ENGINE CONFIG. WHEN TORQUE DERA
0x00808172,jcomm_fueling_low_hp_value_at_pt_2_in_engine_config_when_tor_0_100,JCOMM FUELING LOW HP VALUE AT PT. 2 IN ENGINE CONFIG. WHEN TOR
0x00808176,jcomm_rpm_hi_hp_pt_2_in_engine_config_when_torque_derat_0_8031_875,JCOMM RPM HI HP PT. 2 IN ENGINE CONFIG. WHEN TORQUE DERAT
0x00808178,jcomm_fueling_hi_hp_value_at_pt_2_in_engine_config_when_torq_0_100,JCOMM FUELING HI HP VALUE AT PT. 2 IN ENGINE CONFIG. WHEN TORQ
0x0080817c,difference_between_the_lsg_breakpoint_and_the_lsg_reference_s_0_5000,DIFFERENCE BETWEEN THE LSG BREAKPOINT AND THE LSG REFERENCE S
0x00808180,jcomm_operating_speed_asymmetry_adjustment_engine_s_preference_0_250,JCOMM OPERATING SPEED ASYMMETRY ADJUSTMENT ENGINE'S PREFERENCE
0x00808182,jcomm_engine_overspeed_to_time_out_for_jcomm_high_idle_overri_0_1000,JCOMM ENGINE OVERSPEED TO TIME OUT FOR JCOMM_HIGH_IDLE_OVERRI
0x00808184,jcomm_engine_overspeed_tl_time_limit_for_jcomm_high_idle_ove_0_25000,JCOMM ENGINE OVERSPEED TL TIME LIMIT FOR JCOMM_HIGH_IDLE_OVE
0x00808188,jcomm_recovery_time_time_that_time_limited_node_must_be_silen_0_1000,JCOMM RECOVERY TIME TIME THAT TIME LIMITED NODE MUST BE SILEN
0x0080818a,jcomm_driveline_disengaged_to_time_out_for_jcomm_out_of_gear_0_1000,JCOMM DRIVELINE DISENGAGED TO TIME OUT FOR JCOMM_OUT_OF_GEAR 
0x0080818e,jcomm_throttle_kickdown_threshold_throt_position_above_which_k_0_100,JCOMM THROTTLE KICKDOWN THRESHOLD THROT POSITION ABOVE WHICH K
0x00808190,j1922_clear_occurrence_time_time_from_last_j1922_control_befo_0_2_29,J1922 CLEAR OCCURRENCE TIME TIME FROM LAST J1922 CONTROL BEFO
0x00808194,maximum_fueling_value_that_does_not_inject_fuel_0_100,MAXIMUM FUELING VALUE THAT DOES NOT INJECT FUEL. [Alt: CLNTFL]
0x008081fc,number_of_timeouts_allowed_before_setting_j1xxx_link_not_fast_0_1000,NUMBER OF TIMEOUTS ALLOWED BEFORE SETTING J1XXX_LINK_NOT_FAST
0x008081fe,total_number_of_engine_brake_output_drivers_at_the_ecm_0_255,TOTAL NUMBER OF ENGINE BRAKE OUTPUT DRIVERS AT THE ECM.
0x00808200,indicates_of_cyl_brakes_driven_by_eb_driver_1_for_j1939_ret_ma_0_6,INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 1 FOR J1939 RET. MA
0x00808202,indicates_of_cyl_brakes_driven_by_eb_driver_2_for_j1939_ret_ma_0_6,INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 2 FOR J1939 RET. MA
0x00808204,indicates_of_cyl_brakes_driven_by_eb_driver_3_for_j1939_ret_ma_0_6,INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 3 FOR J1939 RET. MA
0x00808206,indicates_of_cyl_brakes_driven_by_eb_driver_4_for_j1939_ret_ma_0_6,INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 4 FOR J1939 RET. MA
0x00808208,indicates_of_cyl_brakes_driven_by_eb_driver_5_for_j1939_ret_ma_0_6,INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 5 FOR J1939 RET. MA
0x0080820a,indicates_of_cyl_brakes_driven_by_eb_driver_6_for_j1939_ret_ma_0_6,INDICATES # OF CYL. BRAKES DRIVEN BY EB DRIVER 6 FOR J1939 RET. MA
0x0080820d,fault_flash_count_number_of_times_each_fault_code_is_flashed_1_255,FAULT_FLASH_COUNT:NUMBER OF TIMES EACH FAULT CODE IS FLASHED.
0x00808220,delta_rpm_threshold_for_aggressive_gains_activation_deactivat_0_3000,DELTA RPM THRESHOLD FOR AGGRESSIVE GAINS ACTIVATION/DEACTIVAT
0x00808222,maximum_absolute_error_that_should_occur_in_lslgtztm_to_switc_0_3000,MAXIMUM ABSOLUTE ERROR THAT SHOULD OCCUR IN LSLGTZTM TO SWITC
0x0080822c,offset_above_lsrf_to_change_lschst_to_after_first_ce_from_dur_0_3000,OFFSET ABOVE LSRF TO CHANGE LSCHST TO AFTER_FIRST_CE FROM DUR
0x00808236,added_to_4d_fueling_at_lsg_adjusted_reference_speed_to_det_max_5_5,ADDED TO 4D FUELING AT LSG_ADJUSTED_REFERENCE_SPEED TO DET. MAX
0x00808238,lsg_fueling_clamp_min_0_100,LSG FUELING CLAMP MIN
0x0080823a,added_to_4d_fueling_at_lsg_adj_ref_speed_to_determine_lsg_integ_5_5,ADDED TO 4D FUELING AT LSG ADJ REF SPEED TO DETERMINE LSG_INTEG
0x00808246,added_to_4d_fueling_at_lsg_adj_ref_speed_to_determine_lsg_integ_5_5,ADDED TO 4D FUELING AT LSG ADJ REF SPEED TO DETERMINE LSG_INTEG
0x0080824c,offset_to_lsg_reference_speed_over_which_lsg_integrator_m_1000_1000,OFFSET TO LSG REFERENCE SPEED OVER WHICH LSG INTEGRATOR M
0x0080824e,engine_fueling_below_which_the_lsg_integrator_may_be_reset_0_72_46,ENGINE FUELING BELOW WHICH THE LSG INTEGRATOR MAY BE RESET
0x00808250,blank_spot_after_removal_of_lsg_db_int_gain_0_0_100_0,BLANK SPOT AFTER REMOVAL OF LSG_DB_INT_GAIN
0x00808252,blank_spot_after_removal_of_lsg_db_prop_gain_0_0_100_0,BLANK SPOT AFTER REMOVAL OF LSG_DB_PROP_GAIN
0x00808256,the_upper_limit_clamp_for_possible_lsg_reference_speed_300_2000,THE UPPER LIMIT CLAMP FOR POSSIBLE LSG REFERENCE SPEED.
0x00808258,digital_filter_time_constant_used_in_throttle_deadband_fix_0_1_0,DIGITAL FILTER TIME CONSTANT USED IN THROTTLE DEADBAND FIX.
0x0080825c,lsg_derivative_filter_coefficient_1_to_1,LSG DERIVATIVE FILTER COEFFICIENT
0x0080825e,flag_to_enable_disable_the_lsg_derivative_gain_adjustment_scheme_0_1,FLAG TO ENABLE/DISABLE THE LSG DERIVATIVE GAIN ADJUSTMENT SCHEME
0x00808260,flag_to_enable_disable_the_lsg_proportional_gain_adjustment_sche_0_1,FLAG TO ENABLE/DISABLE THE LSG PROPORTIONAL GAIN ADJUSTMENT SCHE
0x00808262,flag_to_enable_disable_the_lsg_integral_gain_adjustment_scheme_0_1,FLAG TO ENABLE/DISABLE THE LSG INTEGRAL GAIN ADJUSTMENT SCHEME.
0x00808268,lsg_proportional_gain_2_calibration_2_to_2,LSG PROPORTIONAL GAIN 2 CALIBRATION
0x0080826a,lsg_derivative_gain_2_calibration_0_043_to_0_043,LSG DERIVATIVE GAIN 2 CALIBRATION
0x0080831a,breakpoint_between_mid_gear_and_default_gains_based_on_over_0_2_255,BREAKPOINT BETWEEN MID_GEAR AND DEFAULT GAINS.(BASED ON OVER
0x0080831c,breakpoint_between_mid_gear_and_high_gear_gains_based_on_ov_0_2_255,BREAKPOINT BETWEEN MID_GEAR AND HIGH_GEAR GAINS.(BASED ON OV
0x0080831e,gear_gains_not_used_if_lsfter_this_value_0_3000,GEAR GAINS NOT USED IF LSFTER > THIS VALUE
0x00808320,gear_gains_not_used_if_lsfter_this_value_1000_0,GEAR GAINS NOT USED IF LSFTER < THIS VALUE
0x00808322,time_gear_gain_conditions_must_exist_before_using_gear_gains_0_65535,TIME GEAR GAIN CONDITIONS MUST EXIST BEFORE USING GEAR GAINS
0x00808326,low_speed_governor_proportional_gain_when_in_high_gears_0_0_4348,LOW SPEED GOVERNOR PROPORTIONAL GAIN WHEN IN HIGH GEARS
0x00808328,low_speed_governor_integral_gain_when_in_high_gears_0_0_21739,LOW SPEED GOVERNOR INTEGRAL GAIN WHEN IN HIGH GEARS
0x0080832a,low_speed_governor_derivative_gain_when_in_high_gea_0_002265_0_0159,LOW SPEED GOVERNOR DERIVATIVE GAIN WHEN IN HIGH GEA
0x0080832c,low_speed_governor_proportional_gain_used_when_in_middle_ge_0_0_4348,LOW SPEED GOVERNOR PROPORTIONAL GAIN USED WHEN IN MIDDLE GE
0x0080832e,low_speed_governor_integral_gain_when_in_middle_gears_for_0_0_21739,LOW SPEED GOVERNOR INTEGRAL GAIN WHEN IN MIDDLE GEARS FOR 
0x00808330,low_speed_governor_derivative_gain_when_in_middle_g_0_002265_0_0159,LOW SPEED GOVERNOR DERIVATIVE GAIN WHEN IN MIDDLE G
0x00808332,idle_increment_decrement_step_value_0_100,IDLE INCREMENT/DECREMENT STEP VALUE
0x00808334,lsg_p_gain_passed_from_fuel_system_specific_algorithm_0_0_4348,LSG P GAIN PASSED FROM FUEL SYSTEM SPECIFIC ALGORITHM.
0x00808336,lsg_i_gain_passed_from_fuel_system_specific_algorithm_0_0_217,LSG I GAIN PASSED FROM FUEL SYSTEM SPECIFIC ALGORITHM
0x00808338,lsg_d_gain_passed_from_fuel_system_specific_algorithm_0_0_0144,LSG D GAIN PASSED FROM FUEL SYSTEM SPECIFIC ALGORITHM
0x0080833a,cold_idle_coolant_temperature_50_to_293,COLD IDLE COOLANT TEMPERATURE
0x0080833c,cold_idle_speed_300_1000,COLD IDLE SPEED
0x0080833e,cold_idle_time_0_65535,COLD IDLE TIME
0x00808340,lsg_idle_ramp_rate_0_1000,LSG IDLE RAMP RATE
0x00808424,this_is_the_time_allowed_for_the_ocm_manual_reset_5_25,THIS IS THE TIME ALLOWED FOR THE OCM MANUAL RESET.
0x00808468,fuel_delivery_max_limit,Maximum fuel delivery limit
0x0080846a,fuel_delivery_min_limit,Minimum fuel delivery limit
0x0080846c,fuel_delivery_upper_bound,Upper bound for fuel delivery
0x0080846e,fuel_delivery_lower_bound,Lower bound for fuel delivery
0x00808470,engine_speed_above_which_the_overspeed_algorithm_disables_fue_0_4000,ENGINE SPEED ABOVE WHICH THE OVERSPEED ALGORITHM DISABLES FUE
0x00808472,number_of_engine_speed_targets_per_crankshaft_revolution_1_255,NUMBER OF ENGINE SPEED TARGETS PER CRANKSHAFT REVOLUTION.
0x00808473,consecutive_occurances_of_engine_overspeed_to_cause_a_shutdown_0_7,CONSECUTIVE OCCURANCES OF ENGINE OVERSPEED TO CAUSE A SHUTDOWN
0x00808474,rpm_comparison_threshold,RPM comparison threshold for protection systems
0x00808475,padding_to_preserve_word_alignment_0_1,PADDING TO PRESERVE WORD ALIGNMENT.
0x0080847a,intercept_of_rpm_vs_phase_lag_line_defining_time_offset_for_syn_0_16,INTERCEPT OF RPM VS PHASE LAG LINE DEFINING TIME OFFSET FOR SYN
0x0080847c,slope_of_rpm_vs_phase_lag_line_defining_time_offset_for_s_0_0_031136,SLOPE OF RPM VS PHASE LAG LINE DEFINING TIME OFFSET FOR S
0x00808480,number_of_consecutive_occurances_of_powerdown_data_lost_to_set_1_255,NUMBER OF CONSECUTIVE OCCURANCES OF POWERDOWN DATA LOST TO SET
0x00808482,enable_to_protects_parameter_block_data_at_powerdown_enabled_disabled,ENABLE TO PROTECTS PARAMETER BLOCK DATA AT POWERDOWN.
0x00808484,flag_indicating_if_engine_should_be_ran_if_all_powerdown_da_true_false,FLAG INDICATING IF ENGINE SHOULD BE RAN IF ALL_POWERDOWN_DA
0x00808486,load_descriminator_to_determine_lugback_0_100,LOAD DESCRIMINATOR TO DETERMINE LUGBACK
0x00808488,load_descriminator_to_determine_lugback_0_100,LOAD DESCRIMINATOR TO DETERMINE LUGBACK
0x0080848c,allowed_rate_of_torque_limit_change_0_2000,ALLOWED RATE OF TORQUE LIMIT CHANGE
0x00808490,the_can_1_cpu_interface_register_0_255,THE CAN 1 CPU INTERFACE REGISTER
0x00808492,the_can_1_bus_configuration_register_0_255,THE CAN 1 BUS CONFIGURATION REGISTER
0x00808494,the_can_1_bit_timing_0_register_0_255,THE CAN 1 BIT TIMING 0 REGISTER
0x00808496,the_can_1_bit_timing_1_register_0_255,THE CAN 1 BIT TIMING 1 REGISTER
0x00808498,the_can_1_extended_mask_0x0_0xffffffff,THE CAN 1 EXTENDED MASK
0x0080849c,the_can_1_standard_mask_0_65535,THE CAN 1 STANDARD MASK
0x0080849e,mask_used_for_can_msg_object_15_0_ffffffff,MASK USED FOR CAN MSG OBJECT 15.
0x008084a2,the_can_cpu_interface_register_0_255,THE CAN CPU INTERFACE REGISTER
0x008084a4,the_can_bus_configuration_register_0_255,THE CAN BUS CONFIGURATION REGISTER
0x008084a6,the_can_bit_timing_0_register_0_255,THE CAN BIT TIMING 0 REGISTER
0x008084a8,the_can_bit_timing_1_register_0_255,THE CAN BIT TIMING 1 REGISTER
0x008084aa,the_can_extended_mask_0x0_0xffffffff,THE CAN EXTENDED MASK
0x008084ae,can_global_mask_0_65535,CAN GLOBAL MASK
0x008084b0,mask_used_for_can_msg_object_15_0_ffffffff,MASK USED FOR CAN MSG OBJECT 15.
0x008084b4,can_number_of_engine_destination_specific_rx_objects_0_14,CAN NUMBER OF ENGINE DESTINATION-SPECIFIC RX OBJECTS
0x008084b6,can_number_of_engine_destination_non_specific_rx_objects_0_14,CAN NUMBER OF ENGINE DESTINATION NON-SPECIFIC RX OBJECTS
0x008084b8,can_number_of_retarder_destination_specific_rx_objects_0_14,CAN NUMBER OF RETARDER DESTINATION-SPECIFIC RX OBJECTS
0x008084ba,can_number_of_retarder_destination_non_specific_rx_objects_0_14,CAN NUMBER OF RETARDER DESTINATION NON-SPECIFIC RX OBJECTS
0x008084bc,number_of_valid_can_chip_message_objects_0_14,NUMBER OF VALID CAN CHIP MESSAGE OBJECTS
0x008084f8,the_ram_address_to_copy_from_when_reprogramming_the_boot_block_none,THE RAM ADDRESS TO COPY FROM WHEN REPROGRAMMING THE BOOT BLOCK [Alt: BOOTSRC]
0x008084fc,the_flash_address_to_copy_to_when_reprogramming_the_boot_block_none,THE FLASH ADDRESS TO COPY TO WHEN REPROGRAMMING THE BOOT BLOCK [Alt: BOOTDST]
0x00808500,the_length_of_the_block_to_copy_when_reprogramming_the_boot_block_none,THE LENGTH OF THE BLOCK TO COPY WHEN REPROGRAMMING THE BOOT BLOCK [Alt: BOOTLEN]
0x00808504,this_key_must_be_set_to_bad1_before_boot_block_is_programmed_none,THIS KEY MUST BE SET TO BAD1 BEFORE BOOT BLOCK IS PROGRAMMED [Alt: BOOTKEY]
0x00808506,amount_added_to_hsg_governed_speed_to_equal_hsg_breakpoint_speed_0_50,AMOUNT ADDED TO HSG_GOVERNED_SPEED TO EQUAL HSG_BREAKPOINT_SPEED
0x008086c2,param_scale_factor,Scaling reference
0x008086e0,param_limit_value,Parameter limits
0x008086e3,param_config_byte,Configuration flags
0x008086f6,param_ref_base,Parameter reference base (lookup table for param_lookup_1)
0x0080875c,diagnostic_mode_parameter,Parameter for diagnostic mode operations
0x0080889c,max_allowed_error_term_0_1000,MAX. ALLOWED ERROR TERM
0x0080889e,min_allowed_error_term_1000_0,MIN. ALLOWED ERROR TERM
0x008088a0,max_alloved_fueling_0_100,MAX. ALLOVED FUELING
0x008088a2,min_allowed_fueling_0_100,MIN. ALLOWED FUELING
0x008088ac,reference_speed_change_const_0_1,REFERENCE SPEED CHANGE CONST.
0x00808914,oil_pressure_timing_factor,Timing factor for oil pressure calculations
0x00808918,oil_pressure_max_threshold,Maximum oil pressure threshold
0x0080891a,oil_pressure_min_threshold,Minimum oil pressure threshold
0x00808922,oil_pressure_protection_multiplier,Oil pressure protection calculation multiplier
0x00808926,oil_pressure_rate_limit_step,Rate limiting step size for oil pressure transitions
0x00808984,max_engine_speed_for_pto_engagement_600_2500,MAX ENGINE SPEED FOR PTO ENGAGEMENT
0x00808986,min_engine_speed_for_pto_engagement_500_2500,MIN ENGINE SPEED FOR PTO ENGAGEMENT
0x00808988,patch_hole_0_255,PATCH HOLE
0x0080898a,patch_hole_0_255,PATCH HOLE
0x0080898c,amount_of_time_before_remote_pto_switch_is_considered_stationary_0_10,AMOUNT OF TIME BEFORE REMOTE PTO SWITCH IS CONSIDERED STATIONARY.
0x0080898e,number_of_errors_to_be_detected_on_pwm1_driver_before_pwm1_error_0_255,NUMBER OF ERRORS TO BE DETECTED ON PWM1 DRIVER BEFORE PWM1_ERROR
0x00808990,number_of_errors_to_be_detected_on_pwm2_driver_before_pwm1_error_0_255,NUMBER OF ERRORS TO BE DETECTED ON PWM2 DRIVER BEFORE PWM1_ERROR
0x00808992,number_of_errors_to_be_detected_on_pwm3_driver_before_pwm1_error_0_255,NUMBER OF ERRORS TO BE DETECTED ON PWM3 DRIVER BEFORE PWM1_ERROR
0x00808994,number_of_errors_to_be_detected_on_pwm4_driver_before_pwm1_error_0_255,NUMBER OF ERRORS TO BE DETECTED ON PWM4 DRIVER BEFORE PWM1_ERROR
0x00808996,number_of_errors_to_be_detected_on_pwm5_driver_before_pwm1_error_0_255,NUMBER OF ERRORS TO BE DETECTED ON PWM5 DRIVER BEFORE PWM1_ERROR
0x008089a2,blank_spot_for_pwm_a_period_0_7,BLANK SPOT FOR PWM_A_PERIOD
0x008089a4,priority_of_remote_throttle_feature_w_r_to_other_throttle_0_to_10,PRIORITY OF REMOTE THROTTLE FEATURE W/R TO OTHER THROTTLE
0x008089a6,jcomm_reference_retarder_torque_reference_ret_torque_that_co_0_64255,JCOMM REFERENCE RETARDER TORQUE REFERENCE RET TORQUE THAT CO
0x008089a8,limit_to_which_user_fueling_is_compared_to_determine_if_engine_0_100,LIMIT TO WHICH USER FUELING IS COMPARED TO DETERMINE IF ENGINE
0x008089b2,jcomm_retarder_torque_at_idle_available_torque_that_retarder_0_125,JCOMM RETARDER TORQUE AT IDLE   AVAILABLE TORQUE THAT RETARDER
0x008089b4,jcomm_retarder_torque_at_max_speed_available_torque_that_retar_0_125,JCOMM RETARDER TORQUE AT MAX SPEED AVAILABLE TORQUE THAT RETAR
0x008089b6,jcomm_retarder_torque_at_pt_3_available_torque_that_retarder_0_125,JCOMM RETARDER TORQUE AT PT 3   AVAILABLE TORQUE THAT RETARDER
0x008089b8,jcomm_retarder_torque_at_pt_4_available_torque_that_retarder_0_125,JCOMM RETARDER TORQUE AT PT 4   AVAILABLE TORQUE THAT RETARDER
0x008089be,maximum_time_between_tailshaft_pulses_allowed_before_vehicle_0_04_40,MAXIMUM TIME BETWEEN TAILSHAFT PULSES ALLOWED BEFORE VEHICLE
0x008089c4,percent_gear_ratio_difference_used_to_detect_top_gear_and_gear_0_100,PERCENT GEAR RATIO DIFFERENCE USED TO DETECT TOP GEAR AND GEAR
0x008089c6,engine_load_discriminator_for_transient_and_steady_state_condi_0_100,ENGINE LOAD DISCRIMINATOR FOR TRANSIENT AND STEADY STATE CONDI
0x008089c8,the_rate_at_which_the_limit_speed_is_ramped_down_to_the_low_lim_0_10,THE RATE AT WHICH THE LIMIT SPEED IS RAMPED DOWN TO THE LOW LIM [Alt: CGLMRMRT]
0x008089cc,load_needed_to_transition_to_higher_limit_speed_when_load_is_0_100,%LOAD NEEDED TO TRANSITION TO HIGHER LIMIT SPEED WHEN LOAD IS 
